Generation,Crossover Chance,Mutation Chance,Num Elite,K Members,N Crossover Points,Max Fitness,Top 10 Avg Fitness,Overall Avg Fitness,Best Genome
1,0.446,0.05,32,10,2,16.763382966520105,4.872008903594858,-5.31610430255407,-0.43302101176016117 -0.28291226623528587 -0.4278146406049437 -0.2588187916765974 0.3221550401670459 -0.32518337004346054 -0.40884649722217925 -0.7376460858219653 -0.08951915781526965 0.05847181669647483 -0.22324428827658194 -0.38255863374817745 -0.39947922825656756 0.057246179909294925 0.21223213327162194 -0.9370260451006904 -0.6228119553855949 0.008284625499248355 0.4738600596960254 0.9152116196399052 0.872237253310441 0.4076951312102486 0.8737780782812121 0.506639887063024 0.6230816925891973 -0.3101760517575807 -0.19042353768698073 0.9515479836861556 0.4648520462244128 0.6514738046819699 0.6441313180730093 0.335868728254354 -0.8192849332384728 -0.5233068633252742 -0.03262424207318504 -0.8784921143744808 0.42648922619338725 -0.32464110272295943 0.2958033284565278 -0.8632974343414475 -0.09724082683540214 -0.06092222847299733 -0.9671768519288992 -0.6561887558122053 -0.8619969145666533 0.9068674692342598 0.6838348646089059 -0.9830123823977084 0.5438061472758784 0.8309773574162074 0.6652369700227556 -0.1896812793226581 -0.8994284111625253 0.06835823470688496 -0.613083850164996 -0.25228443885783025 -0.6595562727966837 -0.7966091033582103 0.03321497483111302 -0.43287908291275023 -0.6928086012858994 0.3504209254111599 0.8652876426900773 0.5022947139371705 -0.9207799329200708 -0.14346116069222692 0.8589882558191548 -0.473521865737873 0.9453400579023095 -0.38779525703540463 -0.004406686557189676 0.8797849188622895 0.010759002803408357 0.3477799278760447 0.6625942760713279 -0.23746550888355977 0.129329531286692 0.37951488678471823 0.9586528616243173 -0.6031970821904407 -0.9189980016145711 -0.22990112640560878 0.02123630913954222 0.19204714925102362 -0.5859316844935754 -0.11419549287568342 0.1650361747825151 0.9451357236689071 -0.39478966027904905 -0.2801248952822599 -0.915443472929137 0.64186573075612 0.9434414289465487 0.5359148686556205 -0.411530252888608 -0.7449910868049994 0.42706853370374476 -0.5184371570844737 0.061983417383961736 0.24320245108598515 0.03328720088482351 0.6661136207752185 0.7152525908712835 0.25216759884545215 0.05566496634298579 -0.9136268071602125 -0.20251769841552658 -0.9679837095863206 -0.6198417343477789 -0.5046346214724702 0.2956042329696391 -0.5983693526772893 -0.11534096095970447 0.37497323973543706 -0.5307843687810003 0.325242317919225 -0.46482826137148003 0.40223761041583783 0.5826082900676 -0.2203944192528895 0.6300068799668546 0.3769907337268632 0.06783828986852525 0.8132356184225855 -0.12171634373640283 -0.6661660180272833 0.43523732314635155 -0.7121669198616969 0.210044649375978 0.18508636660301425 -0.9486925970709017 0.8551995239665249 -0.8980508689800737 0.7172128366998451 -0.8616602713325088 0.9082310394489113 -0.41346789828229036 0.1562319765037954 0.6924893657189619 -0.5419183495136388 -0.5726123663347713 0.10501773482996524 0.4711789710534793 -0.4765659377745439 -0.5962399524826423 -0.853744988127608 -0.538483943030623 0.8731359360532018 -0.4620699619243418 -0.879569623798077 -0.7731810002510813 0.5058695339030377 0.6429552587531637 0.45629305123784314 -0.3295753918215276 0.7134870875475947 0.4764205975546296 0.6314475430410607 0.40155615363208175 0.9664450751674212 -0.6140006025930174 0.814411807514198 0.08915902408862708 0.0872514455478417 0.8751135788024977 -0.40851867843005074 -0.9512169617355375 -0.9894313883720449 -0.07279103420148902 -0.01956026471127248 -0.8772794394000099 0.7854533750584158 -0.13311427661182007 -0.7042724163887011 0.21893915771575134 -0.47835005354486304 -0.4881598271116687 -0.014835360806266351 -0.35034819795689365 -0.13790287269953505 0.32915822543246365 0.7423946395040109 -0.8708194434920307 -0.629016562797917 0.7346173320159533 -0.06794412881144996 0.28996885258051264 0.28831428232182477 -0.7827442492043952 -0.7296086909730528 0.8559755360925947 0.7669111809445097 0.9702157764932875 -0.8888245892890771 -0.5943486936537832 -0.9246298946656799 0.7039258820996286 0.6135332425943707 -0.6847136029374232 0.8213189018567233 -0.8298009810022884 0.18380355952679528 -0.4205269830616212 0.5083865259980791 -0.02734442439554652 -0.15981382433237168 0.21911363251390403 0.9278832357771181 -0.7086772293063694 -0.48004049360683276 -0.4424105420092188 -0.48368366564880527 0.8629262971153824 0.9140884751570422 0.6870861774035968 0.20207152615940438 -0.16266729558413884 0.17483343329759404 -0.6953442197314805 0.49703067100072906 0.2576535499765924 0.783755507867518 -0.9838696524350257 -0.5599274046442739 0.8268585543618769 -0.40629305538763694 -0.02058547868856886 -0.26457950084809245 -0.1215244426840485 0.9784637969946697 -0.6504053273431605 -0.4957921378987755 -0.3535696258396437 -0.2035479732597203 0.16872230757857642 -0.8852467881119599 -0.8814386823208022 -0.8910479258597235 0.7086563610296595 0.629059438599997 0.5761109544923098 -0.9765323189462651 -0.5512836519373823 0.23591868621622503 -0.46831449854367047 -0.8632921574897012 -0.5302447757036899 -0.06616719773162116 0.3714074490562542 -0.7504715676350464 -0.14004197331686008 0.033515499751535005 0.34154843828585824 -0.3480761214565051 -0.22757399993744332 -0.6994211243138058 0.6790826433625718 0.3204070660005234 -0.1984866403622274 0.991460947231257 0.2235332097387197 0.08427210567353516 -0.8120054530219394 -0.6176465611155368 -0.020875332883983022
2,0.446,0.05,32,10,2,20.37882105723876,16.233938556012355,2.6345919505079975,-0.43302101176016117 -0.28291226623528587 -0.4278146406049437 -0.2588187916765974 0.3221550401670459 -0.32518337004346054 -0.40884649722217925 -0.7376460858219653 -0.08951915781526965 0.05847181669647483 -0.22324428827658194 -0.38255863374817745 -0.39947922825656756 0.057246179909294925 0.21223213327162194 -0.9370260451006904 -0.6228119553855949 0.008284625499248355 0.4738600596960254 0.9152116196399052 0.872237253310441 0.4076951312102486 0.8737780782812121 0.506639887063024 0.6230816925891973 -0.3101760517575807 -0.19042353768698073 0.9515479836861556 0.4648520462244128 0.6514738046819699 0.6441313180730093 0.335868728254354 -0.8192849332384728 -0.5233068633252742 -0.03262424207318504 -0.8784921143744808 0.42648922619338725 -0.32464110272295943 0.2958033284565278 -0.8632974343414475 -0.09724082683540214 -0.06092222847299733 -0.9671768519288992 -0.6561887558122053 -0.8619969145666533 0.9068674692342598 0.6838348646089059 -0.9830123823977084 0.5438061472758784 0.8309773574162074 0.6652369700227556 -0.1896812793226581 -0.8994284111625253 0.06835823470688496 -0.613083850164996 -0.25228443885783025 -0.6595562727966837 -0.7966091033582103 0.03321497483111302 -0.43287908291275023 -0.6928086012858994 0.3504209254111599 0.8652876426900773 0.5022947139371705 -0.9207799329200708 -0.14346116069222692 0.8589882558191548 -0.473521865737873 0.9453400579023095 -0.38779525703540463 -0.004406686557189676 0.8797849188622895 0.010759002803408357 0.3477799278760447 0.6625942760713279 -0.23746550888355977 0.129329531286692 0.37951488678471823 0.9586528616243173 -0.6031970821904407 -0.9189980016145711 -0.22990112640560878 0.02123630913954222 0.19204714925102362 -0.5859316844935754 -0.11419549287568342 0.1650361747825151 0.9451357236689071 -0.39478966027904905 -0.2801248952822599 -0.915443472929137 0.64186573075612 0.9434414289465487 0.5359148686556205 -0.411530252888608 -0.7449910868049994 0.42706853370374476 -0.5184371570844737 0.061983417383961736 0.24320245108598515 0.03328720088482351 0.6661136207752185 0.7152525908712835 0.25216759884545215 0.05566496634298579 -0.9136268071602125 -0.20251769841552658 -0.9679837095863206 -0.6198417343477789 -0.5046346214724702 0.2956042329696391 -0.5983693526772893 -0.11534096095970447 0.37497323973543706 -0.5307843687810003 0.325242317919225 -0.46482826137148003 0.40223761041583783 0.5826082900676 -0.2203944192528895 0.6300068799668546 0.3769907337268632 0.06783828986852525 0.8132356184225855 -0.12171634373640283 -0.6661660180272833 0.43523732314635155 -0.7121669198616969 0.210044649375978 0.18508636660301425 -0.9486925970709017 0.8551995239665249 -0.8980508689800737 0.7172128366998451 -0.8616602713325088 0.9082310394489113 -0.41346789828229036 0.1562319765037954 0.6924893657189619 -0.5419183495136388 -0.5726123663347713 0.10501773482996524 0.4711789710534793 -0.4765659377745439 -0.5962399524826423 -0.853744988127608 -0.538483943030623 0.8731359360532018 -0.4620699619243418 -0.879569623798077 -0.7731810002510813 0.5058695339030377 0.6429552587531637 0.45629305123784314 -0.3295753918215276 0.7134870875475947 0.4764205975546296 0.6314475430410607 0.40155615363208175 0.9664450751674212 -0.6140006025930174 0.814411807514198 0.08915902408862708 0.0872514455478417 0.8751135788024977 -0.40851867843005074 -0.9512169617355375 -0.9894313883720449 -0.07279103420148902 -0.01956026471127248 -0.8772794394000099 0.7854533750584158 -0.13311427661182007 -0.7042724163887011 0.21893915771575134 -0.47835005354486304 -0.4881598271116687 -0.014835360806266351 -0.35034819795689365 -0.13790287269953505 0.32915822543246365 0.7423946395040109 -0.8708194434920307 -0.629016562797917 0.7346173320159533 -0.06794412881144996 0.28996885258051264 0.28831428232182477 -0.7827442492043952 -0.7296086909730528 0.8559755360925947 0.7669111809445097 0.9702157764932875 -0.8888245892890771 -0.5943486936537832 -0.9246298946656799 0.7039258820996286 0.6135332425943707 -0.6847136029374232 0.8213189018567233 -0.8298009810022884 0.18380355952679528 -0.4205269830616212 0.5083865259980791 -0.02734442439554652 -0.15981382433237168 0.21911363251390403 0.9278832357771181 -0.7086772293063694 -0.48004049360683276 -0.4424105420092188 -0.48368366564880527 0.8629262971153824 0.9140884751570422 0.6870861774035968 0.20207152615940438 -0.16266729558413884 0.17483343329759404 -0.6953442197314805 0.49703067100072906 0.2576535499765924 0.783755507867518 -0.9838696524350257 -0.5599274046442739 0.8268585543618769 -0.40629305538763694 -0.02058547868856886 -0.26457950084809245 -0.1215244426840485 0.9784637969946697 -0.6504053273431605 -0.4957921378987755 -0.3535696258396437 -0.2035479732597203 0.16872230757857642 -0.8852467881119599 -0.8814386823208022 -0.8910479258597235 0.7086563610296595 0.629059438599997 0.5761109544923098 -0.9765323189462651 -0.5512836519373823 0.23591868621622503 -0.46831449854367047 -0.8632921574897012 -0.5302447757036899 -0.06616719773162116 0.3714074490562542 -0.7504715676350464 -0.14004197331686008 0.033515499751535005 0.34154843828585824 -0.3480761214565051 -0.22757399993744332 -0.6994211243138058 0.6790826433625718 0.3204070660005234 -0.1984866403622274 0.991460947231257 0.2235332097387197 0.08427210567353516 -0.8120054530219394 -0.6176465611155368 -0.020875332883983022
3,0.446,0.05,32,10,2,20.985502976177266,18.22634554874896,9.510650773947964,-0.43302101176016117 -0.28291226623528587 -0.4278146406049437 -0.2588187916765974 0.3221550401670459 -0.32518337004346054 -0.40884649722217925 -0.7376460858219653 -0.08951915781526965 0.05847181669647483 -0.22324428827658194 -0.38255863374817745 -0.39947922825656756 0.057246179909294925 0.21223213327162194 -0.9370260451006904 -0.6228119553855949 0.008284625499248355 0.4738600596960254 0.9152116196399052 0.872237253310441 0.4076951312102486 0.8737780782812121 0.506639887063024 0.6230816925891973 -0.3101760517575807 -0.19042353768698073 0.9515479836861556 0.4648520462244128 0.6514738046819699 0.6441313180730093 0.335868728254354 -0.8192849332384728 -0.5233068633252742 -0.03262424207318504 -0.8784921143744808 0.42648922619338725 -0.32464110272295943 0.2958033284565278 -0.8632974343414475 -0.09724082683540214 -0.06092222847299733 -0.9671768519288992 -0.6561887558122053 -0.8619969145666533 0.9068674692342598 0.6838348646089059 -0.9830123823977084 0.5438061472758784 0.8309773574162074 0.6652369700227556 -0.1896812793226581 -0.8994284111625253 0.06835823470688496 -0.613083850164996 -0.25228443885783025 -0.6595562727966837 -0.7966091033582103 0.03321497483111302 -0.43287908291275023 -0.6928086012858994 0.3504209254111599 0.8652876426900773 0.5022947139371705 -0.9207799329200708 -0.14346116069222692 0.8589882558191548 -0.473521865737873 0.9453400579023095 -0.38779525703540463 -0.004406686557189676 0.8797849188622895 0.010759002803408357 0.3477799278760447 0.6625942760713279 -0.23746550888355977 0.129329531286692 0.37951488678471823 0.9586528616243173 -0.6031970821904407 -0.9189980016145711 -0.22990112640560878 0.02123630913954222 0.19204714925102362 -0.5859316844935754 -0.11419549287568342 0.1650361747825151 0.9451357236689071 -0.39478966027904905 -0.2801248952822599 -0.915443472929137 0.64186573075612 0.9434414289465487 0.5359148686556205 -0.411530252888608 -0.7449910868049994 0.42706853370374476 -0.5184371570844737 0.061983417383961736 0.24320245108598515 0.03328720088482351 0.6661136207752185 0.7152525908712835 0.25216759884545215 0.05566496634298579 -0.9136268071602125 -0.20251769841552658 -0.9679837095863206 -0.6198417343477789 -0.5046346214724702 0.2956042329696391 -0.5983693526772893 -0.11534096095970447 0.37497323973543706 -0.5307843687810003 0.325242317919225 -0.46482826137148003 0.40223761041583783 0.5826082900676 -0.2203944192528895 0.6300068799668546 0.3769907337268632 0.06783828986852525 0.8132356184225855 -0.12171634373640283 -0.6661660180272833 0.43523732314635155 -0.7121669198616969 0.210044649375978 0.18508636660301425 -0.9486925970709017 0.8551995239665249 -0.8980508689800737 0.7172128366998451 -0.8616602713325088 0.9082310394489113 -0.41346789828229036 0.1562319765037954 0.6924893657189619 -0.5419183495136388 -0.5726123663347713 0.10501773482996524 0.4711789710534793 -0.4765659377745439 -0.5962399524826423 -0.853744988127608 -0.538483943030623 0.8731359360532018 -0.4620699619243418 -0.879569623798077 -0.7731810002510813 0.5058695339030377 0.6429552587531637 0.45629305123784314 -0.3295753918215276 0.7134870875475947 0.4764205975546296 0.6314475430410607 0.40155615363208175 0.9664450751674212 -0.6140006025930174 0.814411807514198 0.08915902408862708 0.0872514455478417 0.8751135788024977 -0.40851867843005074 -0.9512169617355375 -0.9894313883720449 -0.07279103420148902 -0.01956026471127248 -0.8772794394000099 0.7854533750584158 -0.13311427661182007 -0.7042724163887011 0.21893915771575134 -0.47835005354486304 -0.4881598271116687 -0.014835360806266351 -0.35034819795689365 -0.13790287269953505 0.32915822543246365 0.7423946395040109 -0.8708194434920307 -0.629016562797917 0.7346173320159533 -0.06794412881144996 0.28996885258051264 0.28831428232182477 -0.7827442492043952 -0.7296086909730528 0.8559755360925947 0.7669111809445097 0.9702157764932875 -0.8888245892890771 -0.5943486936537832 -0.9246298946656799 0.7039258820996286 0.6135332425943707 -0.6847136029374232 0.8213189018567233 -0.8298009810022884 0.18380355952679528 -0.4205269830616212 0.5083865259980791 -0.02734442439554652 -0.15981382433237168 0.21911363251390403 0.9278832357771181 -0.7086772293063694 -0.48004049360683276 -0.4424105420092188 -0.48368366564880527 0.8629262971153824 0.9140884751570422 0.6870861774035968 0.20207152615940438 -0.16266729558413884 0.17483343329759404 -0.6953442197314805 0.49703067100072906 0.2576535499765924 0.783755507867518 -0.9838696524350257 -0.5599274046442739 0.8268585543618769 -0.40629305538763694 -0.02058547868856886 -0.26457950084809245 -0.1215244426840485 0.9784637969946697 -0.6504053273431605 -0.4957921378987755 -0.3535696258396437 -0.2035479732597203 0.16872230757857642 -0.8852467881119599 -0.8814386823208022 -0.8910479258597235 0.7086563610296595 0.629059438599997 0.5761109544923098 -0.9765323189462651 -0.5512836519373823 0.23591868621622503 -0.46831449854367047 -0.8632921574897012 -0.5302447757036899 -0.06616719773162116 0.3714074490562542 -0.7504715676350464 -0.14004197331686008 0.033515499751535005 0.34154843828585824 -0.3480761214565051 -0.22757399993744332 -0.6994211243138058 0.6790826433625718 0.3204070660005234 -0.1984866403622274 0.991460947231257 0.2235332097387197 0.08427210567353516 -0.8120054530219394 -0.6176465611155368 -0.020875332883983022
4,0.446,0.05,32,10,2,23.12096494081237,19.25416168527581,11.341534667966389,-0.43302101176016117 -0.28291226623528587 -0.4278146406049437 -0.2588187916765974 0.3221550401670459 -0.32518337004346054 -0.40884649722217925 -0.7376460858219653 -0.08951915781526965 0.05847181669647483 -0.22324428827658194 -0.38255863374817745 -0.39947922825656756 0.057246179909294925 0.21223213327162194 -0.9370260451006904 -0.6228119553855949 0.008284625499248355 0.4738600596960254 0.9152116196399052 0.872237253310441 0.4076951312102486 0.8737780782812121 0.506639887063024 0.6230816925891973 -0.3101760517575807 -0.19042353768698073 0.9515479836861556 0.4648520462244128 0.6514738046819699 0.6441313180730093 0.335868728254354 -0.8192849332384728 -0.5233068633252742 -0.03262424207318504 -0.8784921143744808 0.42648922619338725 -0.32464110272295943 0.2958033284565278 -0.8632974343414475 -0.09724082683540214 -0.06092222847299733 -0.9671768519288992 -0.6561887558122053 -0.8619969145666533 0.9068674692342598 0.6838348646089059 -0.9830123823977084 0.5438061472758784 0.8309773574162074 0.6652369700227556 -0.1896812793226581 -0.8994284111625253 0.06835823470688496 -0.613083850164996 -0.25228443885783025 -0.6595562727966837 -0.7966091033582103 0.03321497483111302 -0.43287908291275023 -0.6928086012858994 0.3504209254111599 0.8652876426900773 0.5022947139371705 -0.9207799329200708 -0.14346116069222692 0.8589882558191548 -0.473521865737873 0.9453400579023095 -0.38779525703540463 -0.004406686557189676 0.8797849188622895 0.010759002803408357 0.3477799278760447 0.6625942760713279 -0.23746550888355977 0.129329531286692 0.37951488678471823 0.9586528616243173 -0.6031970821904407 -0.9189980016145711 -0.22990112640560878 0.02123630913954222 0.19204714925102362 -0.5859316844935754 -0.11419549287568342 0.1650361747825151 0.9451357236689071 -0.39478966027904905 -0.2801248952822599 -0.915443472929137 0.64186573075612 0.9434414289465487 0.5359148686556205 -0.411530252888608 -0.7449910868049994 0.42706853370374476 -0.5184371570844737 0.061983417383961736 0.24320245108598515 0.03328720088482351 0.6661136207752185 0.7152525908712835 0.25216759884545215 0.05566496634298579 -0.9136268071602125 -0.20251769841552658 -0.9679837095863206 -0.6198417343477789 -0.5046346214724702 0.2956042329696391 -0.5983693526772893 -0.11534096095970447 0.37497323973543706 -0.5307843687810003 0.325242317919225 -0.46482826137148003 0.40223761041583783 0.5826082900676 -0.2203944192528895 0.6300068799668546 0.3769907337268632 0.06783828986852525 0.8132356184225855 -0.12171634373640283 -0.6661660180272833 0.43523732314635155 -0.7121669198616969 0.210044649375978 0.18508636660301425 -0.9486925970709017 0.8551995239665249 -0.8980508689800737 0.7172128366998451 -0.8616602713325088 0.9082310394489113 -0.41346789828229036 0.1562319765037954 0.6924893657189619 -0.5419183495136388 -0.5726123663347713 0.10501773482996524 0.4711789710534793 -0.4765659377745439 -0.5962399524826423 -0.853744988127608 -0.538483943030623 0.8731359360532018 -0.4620699619243418 -0.879569623798077 -0.7731810002510813 0.5058695339030377 0.6429552587531637 0.45629305123784314 -0.3295753918215276 0.7134870875475947 0.4764205975546296 0.6314475430410607 0.40155615363208175 0.9664450751674212 -0.6140006025930174 0.814411807514198 0.08915902408862708 0.0872514455478417 0.8751135788024977 -0.40851867843005074 -0.9512169617355375 -0.9894313883720449 -0.07279103420148902 -0.01956026471127248 -0.8772794394000099 0.7854533750584158 -0.13311427661182007 -0.7042724163887011 0.21893915771575134 -0.47835005354486304 -0.4881598271116687 -0.014835360806266351 -0.35034819795689365 -0.13790287269953505 0.32915822543246365 0.7423946395040109 -0.8708194434920307 -0.629016562797917 0.7346173320159533 -0.06794412881144996 0.28996885258051264 0.28831428232182477 -0.7827442492043952 -0.7296086909730528 0.8559755360925947 0.7669111809445097 0.9702157764932875 -0.8888245892890771 -0.5943486936537832 -0.9246298946656799 0.7039258820996286 0.6135332425943707 -0.6847136029374232 0.8213189018567233 -0.8298009810022884 0.18380355952679528 -0.4205269830616212 0.5083865259980791 -0.02734442439554652 -0.15981382433237168 0.21911363251390403 0.9278832357771181 -0.7086772293063694 -0.48004049360683276 -0.4424105420092188 -0.48368366564880527 0.8629262971153824 0.9140884751570422 0.6870861774035968 0.20207152615940438 -0.16266729558413884 0.17483343329759404 -0.6953442197314805 0.49703067100072906 0.2576535499765924 0.783755507867518 -0.9838696524350257 -0.5599274046442739 0.8268585543618769 -0.40629305538763694 -0.02058547868856886 -0.26457950084809245 -0.1215244426840485 0.9784637969946697 -0.6504053273431605 -0.4957921378987755 -0.3535696258396437 -0.2035479732597203 0.16872230757857642 -0.8852467881119599 -0.8814386823208022 -0.8910479258597235 0.7086563610296595 0.629059438599997 0.5761109544923098 -0.9765323189462651 -0.5512836519373823 0.23591868621622503 -0.46831449854367047 -0.8632921574897012 -0.5302447757036899 -0.06616719773162116 0.3714074490562542 -0.7504715676350464 -0.14004197331686008 0.033515499751535005 0.34154843828585824 -0.3480761214565051 -0.22757399993744332 -0.6994211243138058 0.6790826433625718 0.3204070660005234 -0.1984866403622274 0.991460947231257 0.2235332097387197 0.08427210567353516 -0.8120054530219394 -0.6176465611155368 -0.020875332883983022
5,0.446,0.05,32,10,2,20.335635679698218,18.637446593944805,12.034016168645124,-0.43302101176016117 -0.28291226623528587 -0.4278146406049437 -0.2588187916765974 0.3221550401670459 -0.32518337004346054 -0.40884649722217925 -0.7376460858219653 -0.08951915781526965 0.05847181669647483 -0.22324428827658194 -0.38255863374817745 -0.39947922825656756 0.057246179909294925 0.21223213327162194 -0.9370260451006904 -0.6228119553855949 0.008284625499248355 0.4738600596960254 0.9152116196399052 0.872237253310441 0.4076951312102486 0.8737780782812121 0.506639887063024 0.6230816925891973 -0.3101760517575807 -0.19042353768698073 0.9515479836861556 0.4648520462244128 0.6514738046819699 0.6441313180730093 0.335868728254354 -0.8192849332384728 -0.5233068633252742 -0.03262424207318504 -0.8784921143744808 0.42648922619338725 -0.32464110272295943 0.2958033284565278 -0.8632974343414475 -0.09724082683540214 -0.06092222847299733 -0.9671768519288992 -0.6561887558122053 -0.8619969145666533 0.9068674692342598 0.6838348646089059 -0.9830123823977084 0.5438061472758784 0.8309773574162074 0.6652369700227556 -0.1896812793226581 -0.8994284111625253 0.06835823470688496 -0.613083850164996 -0.25228443885783025 -0.6595562727966837 -0.7966091033582103 0.03321497483111302 -0.43287908291275023 -0.6928086012858994 0.3504209254111599 0.8652876426900773 0.5022947139371705 -0.9207799329200708 -0.14346116069222692 0.8589882558191548 -0.473521865737873 0.9453400579023095 -0.38779525703540463 -0.004406686557189676 0.8797849188622895 0.010759002803408357 0.3477799278760447 0.6625942760713279 -0.23746550888355977 0.129329531286692 0.37951488678471823 0.9586528616243173 -0.6031970821904407 -0.9189980016145711 -0.22990112640560878 0.02123630913954222 0.19204714925102362 -0.5859316844935754 -0.11419549287568342 0.1650361747825151 0.9451357236689071 -0.39478966027904905 -0.2801248952822599 -0.915443472929137 0.64186573075612 0.9434414289465487 0.5359148686556205 -0.411530252888608 -0.7449910868049994 0.42706853370374476 -0.5184371570844737 0.061983417383961736 0.24320245108598515 0.03328720088482351 0.6661136207752185 0.7152525908712835 0.25216759884545215 0.05566496634298579 -0.9136268071602125 -0.20251769841552658 -0.9679837095863206 -0.6198417343477789 -0.5046346214724702 0.2956042329696391 -0.5983693526772893 -0.11534096095970447 0.37497323973543706 -0.5307843687810003 0.325242317919225 -0.46482826137148003 0.40223761041583783 0.5826082900676 -0.2203944192528895 0.6300068799668546 0.3769907337268632 0.06783828986852525 0.8132356184225855 -0.12171634373640283 -0.6661660180272833 0.43523732314635155 -0.7121669198616969 0.210044649375978 0.18508636660301425 -0.9486925970709017 0.8551995239665249 -0.8980508689800737 0.7172128366998451 -0.8616602713325088 0.9082310394489113 -0.41346789828229036 0.1562319765037954 0.6924893657189619 -0.5419183495136388 -0.5726123663347713 0.10501773482996524 0.4711789710534793 -0.4765659377745439 -0.5962399524826423 -0.853744988127608 -0.538483943030623 0.8731359360532018 -0.4620699619243418 -0.879569623798077 -0.7731810002510813 0.5058695339030377 0.6429552587531637 0.45629305123784314 -0.3295753918215276 0.7134870875475947 0.4764205975546296 0.6314475430410607 0.40155615363208175 0.9664450751674212 -0.6140006025930174 0.814411807514198 0.08915902408862708 0.0872514455478417 0.8751135788024977 -0.40851867843005074 -0.9512169617355375 -0.9894313883720449 -0.07279103420148902 -0.01956026471127248 -0.8772794394000099 0.7854533750584158 -0.13311427661182007 -0.7042724163887011 0.21893915771575134 -0.47835005354486304 -0.4881598271116687 -0.014835360806266351 -0.35034819795689365 -0.13790287269953505 0.32915822543246365 0.7423946395040109 -0.8708194434920307 -0.629016562797917 0.7346173320159533 -0.06794412881144996 0.28996885258051264 0.28831428232182477 -0.7827442492043952 -0.7296086909730528 0.8559755360925947 0.7669111809445097 0.9702157764932875 -0.8888245892890771 -0.5943486936537832 -0.9246298946656799 0.7039258820996286 0.6135332425943707 -0.6847136029374232 0.8213189018567233 -0.8298009810022884 0.18380355952679528 -0.4205269830616212 0.5083865259980791 -0.02734442439554652 -0.15981382433237168 0.21911363251390403 0.9278832357771181 -0.7086772293063694 -0.48004049360683276 -0.4424105420092188 -0.48368366564880527 0.8629262971153824 0.9140884751570422 0.6870861774035968 0.20207152615940438 -0.16266729558413884 0.17483343329759404 -0.6953442197314805 0.49703067100072906 0.2576535499765924 0.783755507867518 -0.9838696524350257 -0.5599274046442739 0.8268585543618769 -0.40629305538763694 -0.02058547868856886 -0.26457950084809245 -0.1215244426840485 0.9784637969946697 -0.6504053273431605 -0.4957921378987755 -0.3535696258396437 -0.2035479732597203 0.16872230757857642 -0.8852467881119599 -0.8814386823208022 -0.8910479258597235 0.7086563610296595 0.629059438599997 0.5761109544923098 -0.9765323189462651 -0.5512836519373823 0.23591868621622503 -0.46831449854367047 -0.8632921574897012 -0.5302447757036899 -0.06616719773162116 0.3714074490562542 -0.7504715676350464 -0.14004197331686008 0.033515499751535005 0.34154843828585824 -0.3480761214565051 -0.22757399993744332 -0.6994211243138058 0.6790826433625718 0.3204070660005234 -0.1984866403622274 0.991460947231257 0.2235332097387197 0.08427210567353516 -0.8120054530219394 -0.6176465611155368 -0.020875332883983022
